           4          14  -64.601601      -42.085300      -41.846699      -41.028099      -40.181301      -35.899799      -34.441399      -33.248699      -32.305401      -31.026800       21.708000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          10          23  -61.119801      -52.280499      -48.936001      -43.483200      -42.681801      -42.578602      -39.369099      -39.106701      -39.008900      -38.825901       18.226200       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          12           6  -53.414398      -52.563099      -42.108601      -39.453300      -39.443199      -37.963600      -37.180801      -36.330601      -36.042999      -33.670101       10.520798       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          20          16  -48.344002      -46.040401      -44.129200      -40.404900      -39.948200      -34.016602      -33.192299      -33.107101      -31.777599      -31.042500       5.4504013       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          13           4  -55.905602      -43.771702      -43.201599      -42.994598      -40.848900      -39.793900      -39.419300      -35.866901      -35.716599      -35.670200       13.012001       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          17           7  -54.506199      -50.715900      -49.801800      -47.945400      -39.986401      -37.077099      -36.912601      -36.294201      -35.170502      -34.859798       11.612598       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           9           8  -52.417099      -44.338699      -44.266499      -37.819099      -36.676601      -34.796101      -34.794102      -34.677299      -32.304901      -30.847000       9.5234985       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           1           5  -59.151501      -45.561798      -44.281200      -43.190399      -37.511799      -33.728500      -33.258202      -32.264198      -31.938900      -31.781000       16.257900       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          15           3  -60.220001      -54.834702      -48.227501      -43.572601      -43.254200      -39.542099      -39.383202      -36.889000      -36.254902      -33.951302       17.326401       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          17          18  -52.799900      -50.352600      -48.373501      -42.976501      -42.848701      -42.052601      -41.861099      -41.661999      -38.891701      -37.135502       9.9062996       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
